Date,Description,Comments,Check Number,Amount,Balance,rent
10/06/2024,Membership Calendar month,,,-$500.00,"$23,234.00",0
01/11/2025,Rent payment (apartment),,,"-$2,550.00","$18,948.00",1
12/14/2025,Periodic domicile remittance,,,"-$2,350.00","$13,330.00",1
11/10/2024,Monthly premises fee,,,"-$1,375.00","$7,902.00",1
06/04/2024,Rent payment ,,,"-$2,225.00","$27,832.00",1
04/04/2025,Rent payment (apartment),,,"-$2,125.00","$41,265.00",1
06/02/2025,Utilitie payment,,,"-$1,400.00","$26,218.00",0
10/17/2025,Maintenence payment,,,"$1,400.00","$19,974.00",0
09/13/2025,Utility fee + tax,,,-$700.00,"$33,434.00",0
02/16/2025,Rent payment (primary residence),,,-$650.00,"$43,541.00",1
03/25/2025,Service fee + tax,,,"-$1,950.00","$47,737.00",0
04/19/2024,Rent payment (apartment),,,-$650.00,"$3,702.00",1
07/21/2025,Rent with included services,,,"-$1,325.00","$21,899.00",1
06/08/2025,Complex management remittance,,,"-$1,950.00","$1,742.00",1
09/12/2024,Rent payment (apartment),,,-$700.00,"$15,554.00",1
07/17/2024,Real Estate Solutions,,,-$350.00,"$16,792.00",0
07/11/2025,Subscription 25th standing,,,-$300.00,"$21,809.00",0
01/23/2024,Unit payment including maintenance,,,-$700.00,"$13,016.00",1
01/24/2025,Building fee for residential unit,,,"$1,900.00","$27,895.00",1
05/26/2024,Lease fee for residential unit,,,"-$2,850.00","$23,078.00",1
10/15/2025,Rent ;payment,,,"$1,125.00","$7,507.00",1
12/11/2024,Facility management disbursement,,,"-$1,050.00","$19,945.00",1
03/20/2024,Lease fee for residential unit,,,"$3,025.00","$2,157.00",1
05/19/2024,Utilitie payment,,,-$75.00,"$43,111.00",0
07/07/2024,CHARGE - AUTO,,,-$600.00,"$35,956.00",0
03/04/2025,Place remittance,,,"$2,000.00","$45,146.00",1
04/26/2024,Building Management,,,"-$2,375.00","$45,951.00",1
03/25/2024,Service Monthly anniversary,,,-$650.00,"$11,161.00",0
02/23/2024,Property fee for residential unit,,,"-$1,275.00","$32,612.00",1
10/09/2025,Payment on 1st of month,,,"-$2,400.00","$22,388.00",1
09/30/2025,Strata payment,,,"-$1,000.00","$12,025.00",0
08/21/2024,Flat fee,,,"-$1,350.00","$38,676.00",0
11/17/2025,Maintenance fee + insurance,,,"-$3,000.00","$45,300.00",0
07/17/2025,Dwelling disbursement plus fees,,,"-$2,400.00","$43,000.00",1
06/02/2025,Place remittance,,,"-$1,650.00","$30,787.00",1
02/28/2024,Rent payment (apartment),,,"-$2,975.00","$18,668.00",1
08/09/2024,Lease charge,,,-$300.00,"$42,846.00",0
10/25/2025,Periodic 30th payment,,,-$450.00,"$24,649.00",0
01/14/2024,RENT~MONTHLY,,,"-$2,200.00","$4,552.00",1
04/28/2024,Rent payment ,,,-$900.00,"$24,761.00",1
10/16/2024,Transfer to Miller (Unit 49B),,,"-$2,150.00","$2,204.00",1
02/19/2024,Complex management remittance,,,-$600.00,"$45,379.00",1
08/01/2024,Unit payment for residential unit,,,"$2,075.00","$26,114.00",1
12/04/2025,Tenancy payment,,,"-$1,950.00","$26,318.00",1
08/20/2024,Housing Associates,,,$125.00,"$11,234.00",0
04/17/2024,Invoice: RESIDENCE,,,-$875.00,"$39,147.00",1
11/20/2024,Other than rent - tax,,,-$75.00,"$44,638.00",0
01/30/2024,Pad payment,,,"-$1,750.00","$29,899.00",0
10/14/2025,Property remittance for residential unit,,,"-$1,450.00","$6,703.00",1
03/18/2025,Wire to Thompson,,,-$650.00,"$13,171.00",0
05/05/2025,Subscription 1st of month,,,-$700.00,"$12,044.00",0
08/18/2025,Zelle to Davis,,,-$500.00,"$19,844.00",0
11/11/2025,Unit fee for residential unit,,,"-$1,875.00","$23,094.00",1
06/03/2024,Remittance: DWELLING,,,"-$2,400.00","$8,996.00",1
06/23/2025,Distinct from rent - service,,,"-$1,600.00","$35,347.00",0
02/14/2025,RENT|AUTO,,,"-$1,400.00","$7,939.00",1
04/26/2024,Payment to Wilson,,,-$200.00,"$20,186.00",0
01/08/2025,CHARGE - RECURRING,,,"-$1,350.00","$49,566.00",0
09/27/2024,Semi-monthly residence,,,-$50.00,"$22,048.00",0
11/21/2024,Maintenance fee + insurance,,,-$650.00,"$43,567.00",0
05/19/2025,Rent payment ,,,"-$2,200.00","$14,519.00",1
04/26/2024,Residence disbursement,,,"-$2,225.00","$6,929.00",1
04/10/2025,Transfer to Miller,,,"-$2,450.00","$28,649.00",1
01/13/2024,Premises Services,,,-$100.00,"$49,223.00",0
10/24/2024,CHARGE - AUTO,,,-$75.00,"$37,238.00",0
10/24/2024,Facility management disbursement,,,"-$1,525.00","$46,121.00",1
11/06/2024,Residential payment Every 30 days,,,-$800.00,"$32,000.00",1
10/25/2024,HOA fee + tax,,,-$350.00,"$9,318.00",0
03/04/2024,Dwelling disbursement plus fees,,,"-$1,050.00","$28,703.00",1
02/13/2025,Complex Services,,,"-$1,600.00","$46,986.00",0
09/20/2025,Payment to Wilson,,,-$700.00,"$33,456.00",0
03/10/2025,Zelle to Davis,,,"-$2,100.00","$18,716.00",0
01/10/2024,Additional to rent - fee,,,"-$1,800.00","$46,287.00",0
05/02/2025,Residential payment Quarterly,,,-$925.00,"$20,044.00",1
09/04/2024,Utility fee + insurance,,,"-$1,200.00","$42,875.00",0
07/02/2025,Additional to rent - fee,,,-$800.00,"$37,531.00",0
01/15/2024,Recurring 1st week,,,"-$1,550.00","$33,657.00",1
08/31/2024,Transfer to Miller,,,"-$2,375.00","$40,517.00",1
02/05/2024,Residential Services,,,"-$1,000.00","$24,777.00",0
03/19/2024,Premises fee with service charge,,,"-$1,700.00","$1,268.00",1
04/30/2025,Dwelling remittance,,,"-$2,600.00","$37,504.00",1
10/02/2024,Maintenance fee + tax,,,"-$1,850.00","$23,944.00",0
08/07/2025,ACH to Johnson LLC,,,"-$1,000.00","$26,596.00",0
06/01/2025,Zelle to Davis,,,"-$1,600.00","$19,875.00",0
03/12/2025,Residential payment 5th monthly,,,-$900.00,"$18,655.00",1
12/07/2025,Rent..payment,,,"-$1,925.00","$34,606.00",1
06/06/2025,Residential payment Every 30 days,,,-$775.00,"$14,197.00",1
05/05/2024,Monthly on 15th,,,"-$2,300.00","$10,145.00",1
06/13/2024,ACH to Johnson LLC (Unit 25B),,,"-$2,375.00","$46,228.00",1
06/15/2025,RENT-RECURRING,,,-$975.00,"$31,178.00",1
09/24/2024,Place I stay remittance,,,"-$1,275.00","$33,411.00",1
05/27/2024,Payment on 1st of month,,,"-$2,400.00","$7,634.00",1
06/03/2024,Payment to Wilson,,,"-$1,450.00","$18,098.00",0
01/13/2025,Premises fee with service charge,,,-$900.00,"$19,840.00",1
12/16/2024,Property management remittance,,,"-$2,975.00","$22,627.00",1
10/18/2025,RENT - APT 5B,,,"-$3,000.00","$49,443.00",1
05/21/2025,Service fee + insurance,,,-$400.00,"$14,818.00",0
08/22/2025,Unit remittance,,,-$300.00,"$28,674.00",0
05/10/2024,Tenancy payment,,,"-$1,450.00","$44,234.00",1
09/02/2024,Monthly housing and utilities bundle,,,-$900.00,"$13,302.00",1
11/23/2025,Bi-weekly housing,,,-$350.00,"$35,424.00",0
12/29/2025,Utilitie payment,,,-$200.00,"$9,264.00",0
08/21/2024,RENT - APT 5B,,,"-$2,825.00","$35,322.00",1
12/21/2025,CHARGE - MONTHLY,,,"-$1,400.00","$7,869.00",0
05/06/2025,500 Oak Ave payment,,,"-$1,900.00","$35,024.00",1
05/06/2025,Residence fee including amenities,,,"-$1,400.00","$49,536.00",1
05/23/2024,Unit fee for residential unit,,,"-$2,550.00","$40,063.00",1
04/02/2025,Abode disbursement,,,"$1,400.00","$36,615.00",1
10/03/2024,Servise payment,,,"-$2,250.00","$43,599.00",0
08/24/2024,Tenancy payment,,,-$300.00,"$44,984.00",0
08/11/2025,Wire to Thompson,,,-$400.00,"$3,042.00",0
05/14/2025,UTILITY - MONTHLY,,,$450.00,"$22,096.00",0
07/28/2024,Residential payment Bi-weekly,,,-$900.00,"$2,797.00",1
08/01/2025,Rent with included services,,,"-$2,600.00","$9,931.00",1
05/18/2025,Distinct from rent - service,,,-$200.00,"$49,255.00",0
08/12/2024,Additional to rent - fee,,,-$700.00,"$16,391.00",0
02/04/2024,Rent payment ,,,"-$1,975.00","$33,336.00",1
10/22/2025,RENT-RECURRING,,,"-$1,325.00","$38,556.00",1
03/17/2025,Residence fee including amenities,,,"-$3,000.00","$15,432.00",1
09/01/2025,Zelle to Davis,,,"-$1,350.00","$16,097.00",1
05/19/2025,HOA fee + tax,,,-$250.00,"$14,841.00",0
02/28/2025,For 303 Parkview,,,"-$2,975.00","$1,954.00",1
01/14/2025,Letting fee,,,-$950.00,"$18,714.00",0
12/10/2025,Remittance to Moore,,,$700.00,"$16,979.00",0
01/03/2025,RENT_INVOICE_001,,,$775.00,"$9,808.00",1
12/09/2024,Rant remittance,,,"-$1,975.00","$8,841.00",1
01/25/2024,RENT PAYMENT (MONTHLY),,,-$800.00,"$36,961.00",1
08/27/2024,Building disbursement for residential unit,,,-$700.00,"$40,615.00",1
07/06/2025,FEE - RECURRING,,,$450.00,"$30,274.00",0
04/02/2025,Wire to Thompson (Unit 21B),,,$750.00,"$25,242.00",1
03/05/2025,Other than rent - tax,,,-$50.00,"$8,670.00",0
10/23/2025,Additional to rent - fee,,,"-$1,600.00","$3,322.00",0
03/14/2024,Payment to Wilson,,,-$850.00,"$23,879.00",1
01/31/2025,Monthly housing and utilities bundle,,,"-$2,950.00","$18,810.00",1
01/02/2025,Building payment,,,-$50.00,"$20,254.00",0
01/24/2024,Residential Services (Unit 23B),,,"-$2,275.00","$14,831.00",1
07/02/2025,FEE - MONTHLY,,,-$500.00,"$37,149.00",0
10/15/2024,Unit remittance for residential unit,,,"-$1,775.00","$6,449.00",1
06/27/2025,Invoice: RESIDENCE,,,"-$1,700.00","$34,236.00",1
06/23/2024,Residence fee including amenities,,,"-$1,950.00","$44,114.00",1
03/02/2024,Tenancy payment,,,-$500.00,"$21,203.00",0
04/21/2024,Unit payment for residential unit,,,"-$2,200.00","$17,824.00",1
10/09/2025,Rent payment (primary residence),,,"-$2,425.00","$48,299.00",1
07/12/2024,UTILITY - AUTO,,,-$75.00,"$11,243.00",0
05/04/2024,Unit letting,,,"-$2,350.00","$21,138.00",1
04/12/2024,Other than rent - tax,,,-$400.00,"$19,537.00",0
10/21/2025,Place remittance,,,-$200.00,"$44,534.00",0
07/08/2024,Place remittance,,,-$800.00,"$16,864.00",1
10/09/2025,First of month payment,,,$350.00,"$40,039.00",0
08/15/2025,Rent payment (apartment),,,"-$1,800.00","$18,442.00",1
06/26/2025,Subscription Semi-monthly,,,-$50.00,"$21,285.00",0
12/13/2024,FEE - RECURRING,,,-$300.00,"$11,136.00",0
07/27/2025,Subscripton payment,,,"-$2,400.00","$32,353.00",0
11/13/2025,HOA fee + insurance,,,-$350.00,"$14,485.00",0
06/27/2025,Transfer to Miller,,,-$350.00,"$37,890.00",0
07/04/2025,Rent payment (primary residence),,,"-$1,150.00","$21,094.00",1
03/21/2025,CHARGE - RECURRING,,,-$600.00,"$6,348.00",0
09/07/2025,Real Estate Solutions (Unit 17A),,,"-$1,800.00","$41,056.00",1
04/25/2024,Rent payment (apartment),,,"-$2,350.00","$24,267.00",1
04/03/2025,Unit disbursement,,,-$50.00,"$29,578.00",0
08/28/2025,Unit payment including maintenance,,,"-$2,350.00","$19,184.00",1
05/03/2025,Service Calendar month,,,"-$2,250.00","$31,675.00",0
05/18/2024,Residential payment Every 30 days,,,-$600.00,"$19,487.00",1
09/24/2025,Payment on 1st of month,,,"-$1,600.00","$22,017.00",0
11/27/2024,Housing Associates,,,"-$1,800.00","$18,505.00",0
12/31/2024,Building disbursement,,,"$1,800.00","$45,113.00",0
08/03/2024,Property Services LLC,,,-$350.00,"$22,886.00",0
08/01/2025,RENT - DO NOT DELETE,,,-$675.00,"$49,085.00",1
05/13/2024,Spot payment,,,-$150.00,"$45,056.00",0
03/02/2024,Membership Bi-weekly,,,-$350.00,"$49,193.00",0
02/16/2025,Residential Services,,,-$700.00,"$42,695.00",0
04/20/2025,Rent payment (primary residence),,,"-$1,600.00","$40,325.00",1
07/20/2024,Utility fee + tax,,,-$900.00,"$7,724.00",0
12/29/2024,Facility Solutions,,,-$800.00,"$19,231.00",0
04/18/2024,Other than rent - tax,,,"-$1,400.00","$26,532.00",0
11/27/2025,Rent payment (primary residence),,,-$675.00,"$23,485.00",1
12/18/2024,Building administration fee,,,-$850.00,"$32,223.00",1
05/06/2025,Apartment payment + parking,,,"-$1,300.00","$4,019.00",1
06/20/2025,Residential facility fee,,,"-$1,700.00","$14,664.00",1
11/02/2024,Periodic 30th payment,,,-$700.00,"$19,265.00",0
04/10/2024,Tenancy payment,,,-$600.00,"$41,029.00",0
04/30/2024,Apartment payment + parking,,,"-$3,000.00","$18,225.00",1
09/10/2024,Abode disbursement,,,"-$2,775.00","$40,292.00",1
09/26/2024,Rent payment (primary residence),,,"-$3,000.00","$6,381.00",1
01/29/2024,RENT - DO NOT DELETE,,,"$2,950.00","$40,501.00",1
03/18/2025,Maintenance fee + tax,,,$250.00,"$13,378.00",0
05/08/2025,Building fee for residential unit,,,"-$1,300.00","$26,225.00",1
04/30/2025,Rant remittance,,,"-$1,700.00","$22,266.00",1
09/06/2024,Monthly premises fee,,,"-$2,275.00","$45,812.00",1
04/09/2025,Tenancy payment,,,"-$1,925.00","$22,627.00",1
07/21/2024,Building Management,,,"-$1,600.00","$43,902.00",0
11/22/2025,Servise payment,,,"-$2,800.00","$47,360.00",0
08/26/2025,FEE - AUTO,,,-$100.00,"$29,586.00",0
06/18/2024,Condo fee,,,-$350.00,"$41,407.00",0
02/23/2024,Building Management,,,"-$1,300.00","$41,660.00",1
11/17/2024,First of month payment,,,"-$1,750.00","$5,869.00",0
05/24/2024,Tenancy remittance,,,"-$1,500.00","$1,521.00",1
04/14/2024,Lodgings remittance,,,"-$1,600.00","$46,119.00",0
04/12/2025,Monthly premises fee,,,"-$2,100.00","$7,533.00",1
09/27/2025,Property payment,,,"-$3,000.00","$14,698.00",0
11/08/2025,Dwelling remittance,,,"-$1,800.00","$26,930.00",1
08/18/2024,Service 5th monthly,,,-$750.00,"$47,912.00",0
11/11/2025,Dwelling disbursement plus fees,,,"-$2,975.00","$30,557.00",1
02/28/2025,Subscription Monthly anniversary,,,-$950.00,"$46,888.00",0
08/06/2024,Besides rent - insurance,,,"-$1,600.00","$3,902.00",0
01/06/2024,My apartment payment,,,"-$2,975.00","$6,029.00",1
06/12/2024,Residential payment Quarterly,,,"$1,500.00","$28,258.00",1
08/01/2024,Flat fee,,,"-$1,600.00","$27,401.00",1
06/24/2024,Residential payment 25th standing,,,-$850.00,"$36,552.00",1
10/10/2024,RENT: UNIT 304,,,-$900.00,"$3,027.00",1
11/06/2024,Unit charge for residential unit,,,"$1,725.00","$47,381.00",1
08/08/2025,Residential payment Semi-monthly,,,"-$2,050.00","$10,902.00",1
02/19/2025,Service fee incl. services,,,$350.00,"$33,400.00",0
09/13/2025,NOT rent - utilities,,,-$450.00,"$22,776.00",0
06/02/2024,Property payment,,,-$50.00,"$21,290.00",0
09/24/2024,Subscripton payment,,,"-$1,400.00","$46,367.00",0
04/22/2024,Subscripton payment,,,-$450.00,"$49,413.00",0
05/25/2025,Rant fee,,,-$950.00,"$7,365.00",1
02/26/2024,Unit payment,,,-$100.00,"$22,647.00",0
05/16/2025,Wire to Thompson,,,-$600.00,"$22,371.00",0
09/25/2024,Remittance to Moore (Unit 20B),,,"$1,150.00","$18,077.00",1
02/18/2025,Rent payment (apartment),,,-$700.00,"$46,873.00",1
02/14/2024,Periodic 30th payment,,,-$125.00,"$44,117.00",0
06/30/2024,Other than rent - tax,,,"-$1,600.00","$20,222.00",0
09/17/2024,Apartment 12C fee,,,"-$2,550.00","$1,365.00",1
01/26/2025,Utility fee + insurance,,,"-$2,100.00","$18,345.00",0
03/12/2025,Lease fee for residential unit,,,"-$1,075.00","$43,634.00",1
02/04/2025,Non-rent housing expense,,,-$75.00,"$31,080.00",0
11/26/2024,Remittance: DWELLING,,,"-$2,050.00","$30,960.00",1
04/23/2024,Utilitie payment,,,$50.00,"$37,280.00",0
07/02/2024,Flat fee,,,-$500.00,"$41,968.00",0
05/09/2025,NOT rent - utilities,,,-$700.00,"$7,051.00",0
06/30/2024,Digs payment,,,"-$1,700.00","$17,970.00",1
01/11/2024,Residential payment Semi-monthly,,,"-$1,050.00","$30,653.00",1
01/07/2025,Abode payment plus insurance,,,"-$1,425.00","$31,399.00",1
12/05/2025,Complex Services,,,-$750.00,"$39,272.00",0
10/20/2024,HOA fee incl. services,,,"-$1,200.00","$6,937.00",0
11/18/2025,Ren tpayment,,,"-$1,925.00","$15,167.00",1
04/08/2024,Utilitie payment,,,-$150.00,"$3,522.00",0
02/17/2025,RENT PAYMENT (MONTHLY),,,-$775.00,"$30,994.00",1
08/19/2024,Residential payment 25th standing,,,"-$1,900.00","$9,077.00",1
03/24/2025,UTILITY - RECURRING,,,"-$3,000.00","$23,755.00",0
07/16/2024,Unit fee,,,-$150.00,"$25,622.00",0
07/11/2024,Service Monthly anniversary,,,"-$1,750.00","$24,565.00",0
07/16/2025,Residential payment 1st of month,,,"-$2,000.00","$41,142.00",1
07/26/2025,CHARGE - MONTHLY,,,"-$1,800.00","$7,350.00",0
10/13/2025,RENT: UNIT 304,,,-$700.00,"$29,640.00",1
11/26/2024,Strata payment,,,$400.00,"$16,784.00",0
01/28/2024,Rent (missed auto),,,"-$2,050.00","$21,524.00",1
01/02/2024,Subscripton payment,,,-$75.00,"$45,776.00",0
04/26/2025,Unit payment for residential unit,,,"-$1,650.00","$41,016.00",1
10/12/2025,RENT_INVOICE_001,,,"-$2,775.00","$31,794.00",1
05/09/2024,Rent payment (apartment),,,"-$2,950.00","$30,848.00",1
09/26/2024,Complex payment,,,-$50.00,"$22,013.00",0
05/01/2024,RENT|AUTO,,,"-$1,775.00","$32,601.00",1
07/09/2025,Letting fee,,,"-$2,800.00","$21,149.00",1
01/26/2025,Wire to Thompson,,,-$675.00,"$21,626.00",1
07/07/2024,Residence disbursement,,,"-$2,800.00","$25,234.00",1
04/29/2024,Wire to Thompson (Unit 6A),,,"-$2,300.00","$45,072.00",1
01/14/2024,Utilitie payment,,,-$250.00,"$46,326.00",0
06/27/2025,Residence fee including amenities,,,"-$2,550.00","$7,067.00",1
04/14/2024,Recurring 1st week,,,-$50.00,"$3,733.00",0
01/17/2025,Residential Services,,,"-$1,400.00","$15,173.00",0
04/29/2025,Rent payment (apartment),,,"-$1,125.00","$39,267.00",1
04/03/2025,Building Management,,,"-$1,600.00","$10,886.00",0
07/01/2024,UTILITY - RECURRING,,,-$75.00,"$3,973.00",0
03/23/2024,Periodic 30th payment,,,-$125.00,"$20,469.00",0
05/20/2024,Abode payment plus insurance,,,-$900.00,"$29,197.00",1
08/15/2025,Zelle to Davis,,,$700.00,"$23,933.00",0
03/27/2024,Habitation remittance with utilities,,,"$1,550.00","$37,170.00",1
01/11/2025,For 303 Parkview,,,"$3,000.00","$20,237.00",1
12/19/2025,Payment on 1st of month,,,-$125.00,"$38,941.00",0
02/24/2025,Servise payment,,,-$650.00,"$14,775.00",0
08/15/2024,Abode payment plus insurance,,,"-$1,400.00","$26,335.00",1
05/28/2024,Unit remittance for residential unit,,,"-$2,350.00","$2,589.00",1
09/08/2024,Subscripton payment,,,-$600.00,"$3,628.00",0
10/29/2025,Recurring transfer to Smith,,,-$200.00,"$34,176.00",0
03/12/2025,Complex Services,,,$50.00,"$32,819.00",0
06/26/2025,Unit 7B monthly,,,"-$2,575.00","$3,828.00",1
01/31/2024,End of month remittance,,,"-$1,400.00","$33,767.00",0
10/08/2025,Habitation remittance with utilities,,,"-$1,000.00","$26,963.00",1
04/16/2024,123 Main St monthly,,,"-$2,075.00","$35,563.00",1
06/01/2025,Residence fee including amenities,,,"$2,150.00","$26,376.00",1
01/15/2024,Property fee for residential unit,,,"-$2,650.00","$11,461.00",1
08/25/2025,First of month payment,,,-$200.00,"$18,449.00",0
11/26/2024,Letting fee,,,-$700.00,"$30,464.00",0
06/09/2024,Residence fee including amenities,,,"-$2,300.00","$15,217.00",1
02/12/2024,Strata payment,,,"-$1,350.00","$1,287.00",1
09/21/2024,Complex Services,,,-$800.00,"$18,807.00",0
07/16/2024,Semi-monthly residence,,,"$2,825.00","$31,006.00",1
01/31/2025,Abode disbursement,,,"-$1,300.00","$34,053.00",1
03/08/2025,Rent ;payment,,,"-$2,100.00","$42,940.00",1
10/12/2025,Service fee incl. services,,,-$50.00,"$1,564.00",0
03/31/2025,Crib fee,,,"-$1,725.00","$9,304.00",1
06/22/2025,Letting fee,,,-$400.00,"$21,973.00",0
07/07/2025,Service 5th monthly,,,"-$1,800.00","$6,100.00",0
06/20/2024,Subscription 5th monthly,,,-$450.00,"$32,488.00",0
09/15/2024,Periodic 30th payment,,,-$125.00,"$30,463.00",0
02/09/2024,Lease fee for residential unit,,,"-$2,125.00","$35,594.00",1
01/15/2024,Membership First Monday,,,-$350.00,"$1,888.00",0
12/06/2024,Rent payment (primary residence),,,"-$2,125.00","$40,314.00",1
06/07/2025,HOA fee + insurance,,,"-$1,750.00","$20,706.00",0
09/26/2024,Property remittance for residential unit,,,"-$1,975.00","$12,708.00",1
04/19/2025,Recurring 1st week,,,"-$1,500.00","$2,538.00",1
11/17/2024,Residential payment 20th periodic,,,-$925.00,"$29,723.00",1
07/24/2025,Rent payment (apartment),,,"$2,575.00","$41,379.00",1
07/26/2024,RENT>>PAYMENT,,,"-$2,625.00","$24,471.00",1
03/09/2025,HOA fee + tax,,,"-$1,400.00","$6,693.00",0
08/20/2024,Property payment for residential unit,,,"-$2,400.00","$4,395.00",1
07/24/2024,Non-rent housing expense,,,-$400.00,"$27,897.00",0
05/07/2025,Real Estate Solutions (Unit 26A),,,-$700.00,"$29,046.00",1
10/19/2024,UTILITY - AUTO,,,-$750.00,"$6,477.00",0
02/18/2024,Unit letting,,,"-$1,950.00","$39,854.00",1
11/12/2024,Building fee,,,-$950.00,"$35,008.00",0
02/13/2025,First of month payment,,,-$900.00,"$43,651.00",0
01/05/2024,Residential payment 25th standing,,,"-$1,225.00","$45,222.00",1
12/03/2025,Service 15th auto,,,-$900.00,"$8,143.00",0
02/10/2025,Property fee,,,"-$1,400.00","$30,323.00",0
10/04/2025,Crib fee,,,"-$1,900.00","$33,419.00",1
08/06/2024,Dwelling disbursement plus fees,,,-$625.00,"$2,471.00",1
10/03/2024,Building Management,,,-$700.00,"$21,323.00",0
11/18/2025,Excluding rent - HOA,,,$700.00,"$4,989.00",0
07/16/2024,Semi-monthly residence,,,-$900.00,"$6,353.00",0
01/16/2024,Real Estate Solutions,,,"-$1,400.00","$37,007.00",0
12/17/2024,Lease fee,,,-$450.00,"$4,888.00",0
03/12/2024,Maintenance fee + tax,,,"-$1,000.00","$11,793.00",0
02/20/2024,RENT: UNIT 304,,,"-$1,950.00","$2,341.00",1
10/04/2025,Residential payment 10th recurring,,,"-$2,425.00","$20,327.00",1
08/20/2024,Recurring 1st week,,,-$150.00,"$45,505.00",0
06/21/2025,Independent of rent - repair,,,"-$1,800.00","$4,525.00",0
04/28/2025,Subscription 10th recurring,,,"-$1,800.00","$18,953.00",0
06/02/2024,Servise payment,,,-$650.00,"$42,144.00",0
01/23/2024,Apartment 12C fee,,,"-$2,300.00","$12,386.00",1
08/15/2025,Tenancy payment,,,"-$1,950.00","$9,432.00",1
03/09/2025,Property payment for residential unit,,,"$2,350.00","$12,792.00",1
06/12/2025,Letting fee,,,-$450.00,"$38,550.00",0
01/05/2025,Rent-pay ment,,,"-$1,525.00","$23,986.00",1
12/24/2024,Service Quarterly,,,$300.00,"$19,037.00",0
04/23/2025,Abode payment plus insurance,,,-$675.00,"$15,185.00",1
09/02/2024,Pad payment,,,"-$1,625.00","$30,478.00",1
11/29/2024,HOA fee + tax,,,"-$1,250.00","$7,603.00",0
07/05/2024,Unit remittance for residential unit,,,"-$1,000.00","$17,779.00",1
